year,month,day_of_week,day_night,accident_severity,accident_type,killed,severly_injured,lightly_injured,injured_pedestrians,casualties_ages_0-19,casualties_ages_20-64,casualties_ages_65_plus,total_casualties,vehicle_count,drivers,road_type,localization_quality,settlement,road1,location,road2,road3,road4,source_road
2013,March,Wednesday,Night,Severe,Roll over,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,40.0,,406.0,,,40
2013,December,Monday,Night,Light,Front to side collision,0.0,0.0,8.0,0.0,1.0,7.0,0.0,8.0,2.0,2.0,Junction,Exact,,6.0,,40.0,293.0,,40
2013,December,Sunday,Night,Fatal,Pedestrian,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,Junction,Exact,,40.0,,4103.0,,,40
2013,June,Friday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,June,Wednesday,Day,Light,Pedestrian,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,402.0,,,40
2013,March,Sunday,Day,Light,Front to side collision,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,Junction,Exact,,40.0,,222.0,,,40
2013,October,Monday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,60.0,4060.0,,40
2013,December,Thursday,Day,Light,Front end collision,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,3.0,3.0,Junction,Exact,,40.0,,211.0,,,40
2013,March,Monday,Day,Light,Front to side collision,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,Junction,Exact,,35.0,,40.0,,,40
2013,April,Sunday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,November,Wednesday,Day,Light,Front to side collision,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,Junction,Exact,,40.0,,3933.0,,,40
2013,July,Sunday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,4304.0,,,40
2013,August,Friday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,October,Sunday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,44.0,,,40
2013,January,Monday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,402.0,,,40
2013,September,Sunday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,Junction,Exact,,40.0,,211.0,,,40
2013,March,Friday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,Junction,Exact,,40.0,,431.0,,,40
2013,May,Friday,Day,Severe,Front to side collision,0.0,1.0,6.0,0.0,0.0,5.0,2.0,7.0,2.0,2.0,Junction,Exact,,5.0,,40.0,,,40
2013,February,Tuesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,310.0,,40.0,,,40
2013,January,Tuesday,Day,Light,Pedestrian,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Junction,Exact,,40.0,,46.0,453.0,,40
2013,December,Sunday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,25.0,,40.0,,,40
2013,February,Monday,Day,Light,Front to side collision,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,Junction,Exact,,25.0,,40.0,,,40
2013,July,Wednesday,Day,Fatal,Hit an object,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,1.0,,40.0,,,40
2013,January,Tuesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,402.0,,,40
2013,March,Wednesday,Day,Fatal,Front to side collision,1.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,Junction,Exact,,40.0,,3403.0,,,40
2013,August,Wednesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,44.0,,,40
2013,July,Sunday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,Junction,Exact,,40.0,,402.0,,,40
2013,September,Sunday,Day,Light,Slip,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Junction,Exact,,40.0,,402.0,,,40
2013,September,Monday,Day,Light,Front end collision,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,Junction,Exact,,40.0,,4105.0,,,40
2013,April,Friday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,310.0,,40.0,,,40
2013,April,Friday,Day,Light,Front to side collision,0.0,0.0,7.0,0.0,1.0,6.0,0.0,7.0,2.0,2.0,Junction,Exact,,1.0,,40.0,,,40
2013,December,Friday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,3.0,,40.0,,,40
2013,April,Tuesday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,August,Sunday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,April,Tuesday,Day,Light,Front end collision,0.0,0.0,6.0,0.0,2.0,4.0,0.0,6.0,2.0,2.0,Junction,Exact,,40.0,,431.0,,,40
2013,September,Thursday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,August,Friday,Day,Light,Front to side collision,0.0,0.0,4.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,Junction,Exact,,40.0,,443.0,,,40
2013,March,Saturday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,411.0,,,40
2013,July,Sunday,Day,Light,Front to rear collision,0.0,0.0,7.0,0.0,0.0,7.0,0.0,7.0,2.0,2.0,Junction,Exact,,40.0,,471.0,,,40
2013,March,Wednesday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,Junction,Exact,,40.0,,46.0,453.0,,40
2013,June,Saturday,Day,Severe,Front to side collision,0.0,1.0,5.0,0.0,3.0,1.0,2.0,6.0,2.0,2.0,Junction,Exact,,5.0,,40.0,,,40
2013,March,Monday,Day,Severe,Pedestrian,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Junction,Exact,,40.0,,412.0,,,40
2013,August,Thursday,Day,Light,Pedestrian,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Junction,Exact,,40.0,,,,,40
2013,March,Tuesday,Day,Severe,Front to rear collision,0.0,2.0,3.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,Junction,Exact,,40.0,,431.0,,,40
2013,October,Saturday,Day,Severe,Front to side collision,0.0,1.0,5.0,0.0,1.0,2.0,3.0,6.0,2.0,2.0,Junction,Exact,,5.0,,40.0,,,40
2013,January,Wednesday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,412.0,,,40
2013,July,Tuesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,353.0,3533.0,,40
2013,August,Friday,Day,Light,Slip,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,431.0,,,40
2013,March,Saturday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,Junction,Exact,,310.0,,40.0,,,40
2013,October,Tuesday,Day,Light,Hit an object,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,Junction,Exact,,40.0,,44.0,,,40
2013,June,Tuesday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,4103.0,,,40
2013,February,Tuesday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,3.0,Junction,Exact,,40.0,,353.0,3533.0,,40
2013,June,Sunday,Day,Severe,Front to rear collision,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,Junction,Exact,,40.0,,431.0,,,40
2013,November,Wednesday,Day,Light,Pedestrian,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,Junction,Exact,,40.0,,412.0,,,40
2013,March,Monday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,40.0,,224.0,,,40
2013,August,Friday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,Junction,Exact,,40.0,,7.0,,,40
2013,May,Monday,Day,Fatal,Pedestrian,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Junction,Exact,,40.0,,,,,40
2013,June,Thursday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,25.0,,40.0,,,40
2013,February,Sunday,Day,Light,Pedestrian,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,5.0,,40.0,,,40
2013,April,Tuesday,Day,Severe,Other,0.0,1.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,Junction,Exact,,5.0,,40.0,,,40
2013,June,Friday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,Junction,Exact,,40.0,,402.0,,,40
2013,February,Sunday,Night,Light,Front to side collision,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,Junction,Exact,,40.0,,211.0,,,40
2013,January,Tuesday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,25.0,,40.0,,,40
2013,December,Thursday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,February,Thursday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,3.0,,40.0,,,40
2013,October,Saturday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,May,Wednesday,Night,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,3.0,,40.0,,,40
2013,December,Thursday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,April,Thursday,Night,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,40.0,,3922.0,,,40
2013,September,Tuesday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,4304.0,,,40
2013,May,Thursday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,February,Wednesday,Night,Light,Front to side collision,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,Junction,Exact,,40.0,,44.0,,,40
2013,February,Saturday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,1.0,,40.0,,,40
2013,September,Monday,Night,Light,Slip,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,5.0,,40.0,,,40
2013,February,Sunday,Night,Light,Front to rear collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,1.0,,40.0,,,40
2013,November,Thursday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,4301.0,,,40
2013,September,Monday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,3403.0,,,40
2013,January,Monday,Night,Light,Front end collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Junction,Exact,,40.0,,461.0,,,40
2013,January,Sunday,Night,Fatal,Pedestrian,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,40.0,,3933.0,,,40
2013,May,Wednesday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,310.0,,40.0,,,40
2013,July,Sunday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,310.0,,40.0,,,40
2013,June,Saturday,Night,Light,Front to side collision,0.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,2.0,2.0,Junction,Exact,,3.0,,40.0,,,40
2013,January,Monday,Night,Severe,Front to side collision,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,3.0,,40.0,,,40
2013,October,Wednesday,Night,Light,Pedestrian,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,Junction,Exact,,1.0,,40.0,,,40
2013,November,Wednesday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,431.0,,,40
2013,March,Saturday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,411.0,,,40
2013,November,Sunday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,40.0,,4623.0,,,40
2013,July,Sunday,Night,Light,Front to side collision,0.0,0.0,8.0,0.0,5.0,3.0,0.0,8.0,3.0,3.0,Junction,Exact,,40.0,,411.0,,,40
2013,January,Thursday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,Junction,Exact,,5.0,,40.0,,,40
2013,October,Saturday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,3.0,,40.0,3825.0,,40
2013,January,Saturday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,Junction,Exact,,40.0,,411.0,,,40
2013,February,Saturday,Night,Fatal,Front to side collision,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,Junction,Exact,,40.0,,44.0,,,40
2013,March,Monday,Night,Light,Front to side collision,0.0,0.0,9.0,0.0,0.0,9.0,0.0,9.0,2.0,2.0,Junction,Exact,,5.0,,40.0,,,40
2013,March,Saturday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Junction,Exact,,40.0,,,,,40
2013,April,Tuesday,Night,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Junction,Exact,,35.0,,40.0,,,40
2013,July,Thursday,Night,Light,Pedestrian,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Junction,Exact,,3.0,,40.0,,,40
2013,February,Saturday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,Junction,Exact,,40.0,,402.0,,,40
2013,January,Saturday,Night,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,290.0,,,,40
2013,November,Friday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,282.0,,,,40
2013,August,Tuesday,Night,Light,Slip,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,Not junction,Exact,,40.0,261.0,,,,40
2013,October,Wednesday,Night,Light,Front to rear collision,0.0,0.0,5.0,2.0,1.0,4.0,0.0,5.0,3.0,3.0,Not junction,Exact,,40.0,293.0,,,,40
2013,February,Tuesday,Night,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,281.0,,,,40
2013,March,Thursday,Day,Severe,Front to rear collision,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,Not junction,Exact,,40.0,260.0,,,,40
2013,May,Saturday,Day,Light,Roll over,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,Not junction,Exact,,40.0,100.0,,,,40
2013,February,Friday,Night,Light,Other,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,257.0,,,,40
2013,November,Saturday,Day,Fatal,Drive off road or on paveway,1.0,1.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,Not junction,Exact,,40.0,250.5,,,,40
2013,June,Thursday,Day,Light,Side to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,296.0,,,,40
2013,January,Saturday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,197.0,,,,40
2013,February,Sunday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,261.2,,,,40
2013,October,Monday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,Not junction,Exact,,40.0,242.0,,,,40
2013,November,Thursday,Day,Light,Pedestrian,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,270.0,,,,40
2013,October,Monday,Day,Severe,Front to rear collision,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,275.5,,,,40
2013,July,Tuesday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,264.0,,,,40
2013,February,Tuesday,Day,Light,Front to rear collision,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,3.0,3.0,Not junction,Exact,,40.0,205.0,,,,40
2013,October,Monday,Day,Fatal,Front to side collision,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,Not junction,Exact,,40.0,294.8,,,,40
2013,March,Monday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,40.0,250.0,,,,40
2013,April,Thursday,Day,Severe,Front to rear collision,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,294.0,,,,40
2013,September,Monday,Day,Light,Side to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,Not junction,Exact,,40.0,147.0,,,,40
2013,September,Friday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,287.0,,,,40
2013,February,Monday,Day,Severe,Front to rear collision,0.0,1.0,6.0,0.0,0.0,5.0,2.0,7.0,8.0,8.0,Not junction,Exact,,40.0,199.0,,,,40
2013,February,Thursday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,279.3,,,,40
2013,August,Sunday,Day,Light,Front end collision,0.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,3.0,3.0,Not junction,Exact,,40.0,264.0,,,,40
2013,January,Tuesday,Day,Severe,Roll over,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,Not junction,Exact,,40.0,121.4,,,,40
2013,May,Saturday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,241.0,,,,40
2013,April,Tuesday,Day,Severe,Roll over,0.0,1.0,4.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,Not junction,Exact,,40.0,257.0,,,,40
2013,March,Wednesday,Day,Fatal,Front end collision,2.0,4.0,3.0,0.0,6.0,3.0,0.0,9.0,2.0,2.0,Not junction,Exact,,40.0,155.0,,,,40
2013,November,Monday,Day,Severe,Pedestrian,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,235.0,,,,40
2013,August,Sunday,Day,Light,Other,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,40.0,201.0,,,,40
2013,June,Wednesday,Day,Light,Front end collision,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,Not junction,Exact,,40.0,263.0,,,,40
2013,November,Monday,Day,Fatal,Front to rear collision,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,Not junction,Exact,,40.0,201.0,,,,40
2013,June,Thursday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Not junction,Exact,,40.0,288.0,,,,40
2013,March,Friday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,299.0,,,,40
2013,November,Tuesday,Day,Light,Front to side collision,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Not junction,Exact,,40.0,250.0,,,,40
2013,November,Saturday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,255.0,,,,40
2013,July,Tuesday,Day,Light,Slip,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,280.0,,,,40
2013,August,Friday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,238.0,,,,40
2013,March,Sunday,Day,Light,Front to side collision,0.0,0.0,6.0,0.0,0.0,5.0,1.0,6.0,5.0,5.0,Not junction,Exact,,40.0,287.0,,,,40
2013,December,Wednesday,Day,Light,Slip,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,298.0,,,,40
2013,February,Monday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,Not junction,Exact,,40.0,250.0,,,,40
2013,November,Tuesday,Day,Light,Hit an object,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,Not junction,Exact,,40.0,255.0,,,,40
2013,January,Sunday,Day,Light,Slip,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,257.6,,,,40
2013,December,Monday,Day,Light,Side to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,300.0,,,,40
2013,August,Saturday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,288.0,,,,40
2013,May,Friday,Day,Severe,Drive off road or on paveway,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,248.0,,,,40
2013,October,Monday,Day,Light,Side to side collision,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,Not junction,Exact,,40.0,170.8,,,,40
2013,August,Wednesday,Day,Light,Front end collision,0.0,0.0,6.0,0.0,2.0,4.0,0.0,6.0,2.0,2.0,Not junction,Exact,,40.0,133.0,,,,40
2013,March,Thursday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,Not junction,Exact,,40.0,205.0,,,,40
2013,April,Monday,Day,Light,Side to side collision,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,Not junction,Exact,,40.0,293.0,,,,40
2013,September,Tuesday,Day,Light,Hit an object,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Not junction,Exact,,40.0,255.0,,,,40
2013,September,Sunday,Day,Severe,Front to rear collision,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,261.0,,,,40
2013,March,Friday,Day,Light,Front to rear collision,0.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,2.0,2.0,Not junction,Exact,,40.0,280.0,,,,40
2013,November,Thursday,Day,Severe,Hit an object,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,Not junction,Exact,,40.0,236.0,,,,40
2013,December,Wednesday,Day,Light,Drive off road or on paveway,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,Not junction,Exact,,40.0,107.0,,,,40
2013,March,Wednesday,Day,Light,Front to side collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,133.0,,,,40
2013,August,Tuesday,Day,Light,Front to rear collision,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Not junction,Exact,,40.0,176.0,,,,40
2013,October,Sunday,Day,Severe,Front to side collision,0.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,Not junction,Exact,,40.0,300.0,,,,40
2013,June,Tuesday,Day,Light,Front to side collision,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,Not junction,Exact,,40.0,289.0,,,,40
2013,November,Thursday,Day,Severe,Pedestrian,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,Not junction,Exact,,40.0,288.0,,,,40
2013,December,Saturday,Day,Severe,Other,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Not junction,Exact,,40.0,254.0,,,,40
2013,April,Tuesday,Day,Light,Front to side collision,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,Not junction,Exact,,40.0,149.0,,,,40
2013,August,Saturday,Day,Severe,Hit an object,0.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,Not junction,Exact,,40.0,272.0,,,,40
2013,July,Wednesday,Day,Severe,Hit an object,0.0,1.0,3.0,0.0,3.0,1.0,0.0,4.0,1.0,1.0,Not junction,Exact,,40.0,219.0,,,,40
